Category_name,Cat_id,Keywords,Monthly_num_search,Avg_monthly_click,Competitiveness
패션의류,50000000,디키즈874,27600.0,413.2,높음
패션의류,50000000,리바이스501,25870.0,292.6,중간
패션의류,50000000,남성맨투맨,16040.0,151.8,높음
패션의류,50000000,보브원피스,7710.0,85.3,높음
패션의류,50000000,쉬폰원피스,19150.0,163.8,높음
패션의류,50000000,남자바지,32780.0,394.8,중간
패션의류,50000000,써스데이아일랜드가디건,10760.0,84.1,높음
패션의류,50000000,막스마라코트,18750.0,437.3,높음
패션의류,50000000,여성봄자켓,37380.0,389.7,높음
패션의류,50000000,남자코트,10600.0,68.8,높음
패션의류,50000000,여성가죽자켓,15550.0,215.1,중간
패션의류,50000000,셔츠원피스,21000.0,107.89999999999999,높음
패션의류,50000000,몽클레어바람막이,52510.0,632.8,높음
패션의류,50000000,부츠컷청바지,22070.0,152.29999999999998,높음
패션의류,50000000,하객룩,83300.0,1280.1,중간
패션의류,50000000,카디건,3230.0,11.2,높음
패션의류,50000000,속옷세트,11600.0,591.2,높음
패션의류,50000000,여성속옷세트,8270.0,307.09999999999997,중간
패션의류,50000000,오르시떼여성잠옷,9330.0,131.60000000000002,높음
패션의류,50000000,니트/스웨터,0.0,0.0,높음
패션의류,50000000,마리끌레르,40500.0,1790.3,중간
패션의류,50000000,린원피스,6950.0,150.60000000000002,중간
패션의류,50000000,와이드청바지,27600.0,188.70000000000002,중간
패션의류,50000000,마드제이,30590.0,3.7,높음
패션의류,50000000,베네통원피스,9660.0,134.9,중간
패션의류,50000000,감탄브라,138400.0,3061.7,높음
패션의류,50000000,청원피스,18950.0,134.5,높음
패션의류,50000000,탑텐,428300.0,579.6,중간
패션의류,50000000,나이키트레이닝복세트,24460.0,135.2,높음
패션의류,50000000,속옷,37910.0,1602.8,높음
패션의류,50000000,니트베스트,13080.0,64.1,높음
패션의류,50000000,데님자켓,21870.0,68.89999999999999,높음
패션의류,50000000,써스데이아일랜드자켓,6390.0,26.8,높음
패션의류,50000000,남자패딩조끼,8690.0,47.0,중간
패션의류,50000000,뷔스티에조끼,13300.0,78.3,높음
패션의류,50000000,씨씨콜렉트,25990.0,38.3,높음
패션의류,50000000,여성하프코트,3870.0,32.6,높음
패션의류,50000000,메종키츠네,148900.0,1154.2,중간
패션의류,50000000,아노락,42470.0,229.6,높음
패션의류,50000000,더엣지,21540.0,124.6,높음
패션의류,50000000,에르노패딩,9980.0,179.4,중간
패션의류,50000000,jj지고트,34930.0,135.7,높음
패션의류,50000000,레이어드원피스,20570.0,67.2,높음
패션의류,50000000,리스트니트,7640.0,76.39999999999999,높음
패션의류,50000000,남자트레이닝복세트,7380.0,49.9,높음
패션의류,50000000,온앤온코트,5370.0,30.6,높음
패션의류,50000000,써스데이아일랜드점퍼,5740.0,31.4,높음
패션의류,50000000,cp컴퍼니,55350.0,1642.7,중간
패션의류,50000000,트위드,26350.0,96.39999999999999,높음
패션의류,50000000,폴로맨투맨,32660.0,536.7,높음
패션의류,50000000,캘빈클라인드로즈,20100.0,352.0,높음
패션의류,50000000,톰브라운,103900.0,1313.6,중간
패션의류,50000000,스톤아일랜드바람막이,28370.0,234.9,중간
패션의류,50000000,지고트,36350.0,106.5,높음
패션의류,50000000,제이핏,18850.0,0.3,높음
패션의류,50000000,미니멈원피스,5380.0,92.4,높음
패션의류,50000000,노와이어브라,15190.0,402.1,중간
패션의류,50000000,버버리패딩,20100.0,149.3,높음
패션의류,50000000,반팔티셔츠,28170.0,193.0,중간
패션의류,50000000,남자패딩,6200.0,26.2,높음
패션의류,50000000,청남방,21920.0,121.8,중간
패션의류,50000000,남성자켓,24380.0,280.6,높음
패션의류,50000000,블라우스/셔츠,10.0,0.0,높음
패션의류,50000000,슬랙스,40060.0,137.4,높음
패션의류,50000000,트레이닝복세트,20490.0,211.9,중간
패션의류,50000000,지오다노,246400.0,301.3,높음
패션의류,50000000,베네통점퍼,9270.0,104.9,높음
패션의류,50000000,레코브,15930.0,107.3,높음
패션의류,50000000,쉬즈미스원피스,7440.0,88.5,중간
패션의류,50000000,리바이스,114200.0,270.9,중간
패션의류,50000000,리에뜨,29920.0,72.7,높음
패션의류,50000000,반팔티,33370.0,201.9,중간
패션의류,50000000,단톤,48510.0,3107.9,중간
패션의류,50000000,기비,14900.0,295.7,중간
패션의류,50000000,칼라거펠트,21940.0,386.0,중간
패션의류,50000000,cc콜렉트,31230.0,55.0,높음
패션의류,50000000,스톤아일랜드패딩,10430.0,79.3,높음
패션의류,50000000,여성롱패딩,4380.0,16.5,높음
패션의류,50000000,요하넥스,7460.0,148.5,중간
패션의류,50000000,라인원피스,13470.0,220.0,중간
패션의류,50000000,라인어디션,17330.0,581.5,중간
패션의류,50000000,에잇세컨즈,370300.0,1299.2,낮음
패션의류,50000000,모조에스핀코트,3620.0,42.9,높음
패션의류,50000000,베네통코트,4370.0,69.1,중간
패션의류,50000000,여성청바지,18030.0,270.5,높음
패션의류,50000000,지오지아,55800.0,106.1,중간
패션의류,50000000,라코스테패딩,7010.0,66.1,높음
패션의류,50000000,개량한복,21130.0,536.3,중간
패션의류,50000000,남성청바지,18720.0,329.3,높음
패션의류,50000000,지센,38040.0,473.2,중간
패션의류,50000000,스트라이프셔츠,21530.0,52.199999999999996,높음
패션의류,50000000,브룩스브라더스,58250.0,402.3,중간
패션의류,50000000,카고바지,30240.0,184.5,중간
패션의류,50000000,남자속옷,15680.0,499.0,높음
패션의류,50000000,셔츠,34990.0,110.7,높음
패션의류,50000000,듀엘코트,3730.0,21.400000000000002,높음
패션의류,50000000,땀복,28920.0,1851.5,높음
패션의류,50000000,에고이스트니트,5450.0,36.1,높음
패션의류,50000000,디키즈더블니,17790.0,350.5,높음
패션의류,50000000,한복,38240.0,707.0,중간
패션의류,50000000,나이키후드티,29290.0,286.3,중간
패션의류,50000000,롱가디건,13560.0,93.9,중간
패션의류,50000000,리스트트위드자켓,7870.0,75.4,높음
패션의류,50000000,후리스,48410.0,228.3,중간
패션의류,50000000,언더아머,179800.0,940.6,중간
패션의류,50000000,시슬리코트,4540.0,71.9,높음
패션의류,50000000,점프수트,18960.0,108.7,높음
패션의류,50000000,비비안웨스트우드,157100.0,602.6,중간
패션의류,50000000,여성블라우스,12990.0,161.5,중간
